"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:40:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660765200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:45:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660765500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:50:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660765800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:55:00",NA,NA,NA,1268,120.5,NA,NA,NA,NA,1660766100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:00:00",NA,NA,NA,1015,112,NA,NA,NA,NA,1660766400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:05:00",NA,NA,NA,812,110,NA,NA,NA,NA,1660766700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:10:00",NA,NA,NA,457,56,NA,NA,NA,NA,1660767000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:15:00",NA,NA,NA,127,27,NA,NA,NA,NA,1660767300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:20:00",NA,NA,NA,177,27.5,NA,NA,NA,NA,1660767600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:25:00",NA,NA,NA,279,28.5,NA,NA,NA,NA,1660767900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:30:00",NA,NA,NA,355,54.5,NA,NA,NA,NA,1660768200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:35:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660768500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:40:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660768800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:45:00",NA,NA,NA,177,27.5,NA,NA,NA,NA,1660769100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:50:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660769400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","20:55:00",NA,NA,NA,279,28.5,NA,NA,NA,NA,1660769700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:00:00",NA,NA,NA,89,14,NA,NA,NA,NA,1660770000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:05:00",NA,NA,NA,127,27,NA,NA,NA,NA,1660770300,"portal"
